25.04.2024 04:58:50.409: ================================================NEW LOG SESSION===================================================
25.04.2024 04:58:50.443: pflog in      pflog out              
04.10.2024 06:01:45.688:        0     0        0     0     0
04.10.2024 06:02:45.688:        0     0        0     0     0
04.10.2024 06:03:45.688:        0     0        0     0     0
04.10.2024 06:04:45.688:        0     0        0     0     0
04.10.2024 06:05:45.694:        0     0        0     0     0
04.10.2024 06:06:45.688:        0     0        0     0     0
04.10.2024 06:07:45.687:        0     0        0     0     0
04.10.2024 06:08:45.688:        0     0        0     0     0
04.10.2024 06:09:45.688:        0     0        0     0     0
04.10.2024 06:10:45.688:        0     0        0     0     0
04.10.2024 06:11:45.687:        0     0        0     0     0
04.10.2024 06:12:45.687: pflog in      pflog out              
04.10.2024 06:12:45.688:  packets  errs  packets  errs colls
04.10.2024 06:12:45.689:        0     0        0     0     0
04.10.2024 06:13:45.688:        0     0        0     0     0
04.10.2024 06:14:45.687:        0     0        0     0     0
04.10.2024 06:15:45.688:        0     0        0     0     0
04.10.2024 06:16:45.688:        0     0        0     0     0
04.10.2024 06:17:45.688:        0     0        0     0     0
04.10.2024 06:18:45.688:        0     0        0     0     0
04.10.2024 06:19:45.688:        0     0        0     0     0
04.10.2024 06:20:45.687:        0     0        0     0     0
04.10.2024 06:21:45.687:        0     0        0     0     0
04.10.2024 06:22:45.688:        0     0        0     0     0
04.10.2024 06:23:45.688:        0     0        0     0     0
04.10.2024 06:24:45.688:        0     0        0     0     0
04.10.2024 06:25:45.688:        0     0        0     0     0
04.10.2024 06:26:45.688:        0     0        0     0     0
04.10.2024 06:27:45.688:        0     0        0     0     0
04.10.2024 06:28:45.688:        0     0        0     0     0
04.10.2024 06:29:45.688:        0     0        0     0     0
04.10.2024 06:30:45.689:        0     0        0     0     0
04.10.2024 06:31:45.688:        0     0        0     0     0
04.10.2024 06:32:45.688:        0     0        0     0     0
04.10.2024 06:33:45.687: pflog in      pflog out              
04.10.2024 06:33:45.688:  packets  errs  packets  errs colls
04.10.2024 06:33:45.689:        0     0        0     0     0
04.10.2024 06:34:45.688:        0     0        0     0     0
04.10.2024 06:35:45.687:        0     0        0     0     0
04.10.2024 06:36:45.688:        0     0        0     0     0
04.10.2024 06:37:45.688:        0     0        0     0     0
04.10.2024 06:38:45.688:        0     0        0     0     0
04.10.2024 06:39:45.688:        0     0        0     0     0
04.10.2024 06:40:45.689:        0     0        0     0     0
04.10.2024 06:41:45.690:        0     0        0     0     0
04.10.2024 06:42:45.688:        0     0        0     0     0
04.10.2024 06:43:45.690:        0     0        0     0     0
04.10.2024 06:44:45.688:        0     0        0     0     0
04.10.2024 06:45:45.687:        0     0        0     0     0
04.10.2024 06:46:45.689:        0     0        0     0     0
04.10.2024 06:47:45.688:        0     0        0     0     0
04.10.2024 06:48:45.688:        0     0        0     0     0
04.10.2024 06:49:45.689:        0     0        0     0     0
04.10.2024 06:50:45.687:        0     0        0     0     0
04.10.2024 06:51:45.688:        0     0        0     0     0
04.10.2024 06:52:45.692:        0     0        0     0     0
04.10.2024 06:53:45.688:        0     0        0     0     0
04.10.2024 06:54:45.687: pflog in      pflog out              
04.10.2024 06:54:45.688:  packets  errs  packets  errs colls
04.10.2024 06:54:45.689:        0     0        0     0     0
04.10.2024 06:55:45.689:        0     0        0     0     0
04.10.2024 06:56:45.688:        0     0        0     0     0
04.10.2024 06:57:45.687:        0     0        0     0     0
04.10.2024 06:58:45.688:        0     0        0     0     0
04.10.2024 06:59:45.688:        0     0        0     0     0
04.10.2024 07:00:45.688:        0     0        0     0     0
04.10.2024 07:01:45.688:        0     0        0     0     0
04.10.2024 07:02:45.688:        0     0        0     0     0
04.10.2024 07:03:45.688:        0     0        0     0     0
04.10.2024 07:04:45.688:        0     0        0     0     0
04.10.2024 07:05:45.688:        0     0        0     0     0
04.10.2024 07:06:45.688:        0     0        0     0     0
04.10.2024 07:07:45.688:        0     0        0     0     0
04.10.2024 07:08:45.688:        0     0        0     0     0
04.10.2024 07:09:45.687:        0     0        0     0     0
04.10.2024 07:10:45.688:        0     0        0     0     0
04.10.2024 07:11:45.687:        0     0        0     0     0
04.10.2024 07:12:45.687:        0     0        0     0     0
04.10.2024 07:13:45.687:        0     0        0     0     0
04.10.2024 07:14:45.687:        0     0        0     0     0
04.10.2024 07:15:45.687: pflog in      pflog out              
04.10.2024 07:15:45.688:  packets  errs  packets  errs colls
04.10.2024 07:15:45.689:        0     0        0     0     0
04.10.2024 07:16:45.688:        0     0        0     0     0
04.10.2024 07:17:45.687:        0     0        0     0     0
04.10.2024 07:18:45.688:        0     0        0     0     0
04.10.2024 07:19:45.688:        0     0        0     0     0
04.10.2024 07:20:45.688:        0     0        0     0     0
04.10.2024 07:21:45.691:        0     0        0     0     0
04.10.2024 07:22:45.688:        0     0        0     0     0
04.10.2024 07:23:45.688:        0     0        0     0     0
04.10.2024 07:24:45.688:        0     0        0     0     0
04.10.2024 07:25:45.688:        0     0        0     0     0
04.10.2024 07:26:45.687:        0     0        0     0     0
04.10.2024 07:27:45.688:        0     0        0     0     0
04.10.2024 07:28:45.688:        0     0        0     0     0
04.10.2024 07:29:45.688:        0     0        0     0     0
04.10.2024 07:30:45.691:        0     0        0     0     0
04.10.2024 07:31:45.688:        0     0        0     0     0
04.10.2024 07:32:45.687:        0     0        0     0     0
04.10.2024 07:33:45.688:        0     0        0     0     0
04.10.2024 07:34:45.688:        0     0        0     0     0
04.10.2024 07:35:45.688:        0     0        0     0     0
04.10.2024 07:36:45.687: pflog in      pflog out              
04.10.2024 07:36:45.688:  packets  errs  packets  errs colls
04.10.2024 07:36:45.688:        0     0        0     0     0
04.10.2024 07:37:45.688:        0     0        0     0     0
04.10.2024 07:38:45.688:        0     0        0     0     0
04.10.2024 07:39:45.688:        0     0        0     0     0
04.10.2024 07:40:45.688:        0     0        0     0     0
04.10.2024 07:41:45.688:        0     0        0     0     0
04.10.2024 07:42:45.687:        0     0        0     0     0
04.10.2024 07:43:45.687:        0     0        0     0     0
04.10.2024 07:44:45.692:        0     0        0     0     0
04.10.2024 07:45:45.688:        0     0        0     0     0
04.10.2024 07:46:45.688:        0     0        0     0     0
04.10.2024 07:47:45.687:        0     0        0     0     0
04.10.2024 07:48:45.688:        0     0        0     0     0
04.10.2024 07:49:45.687:        0     0        0     0     0
04.10.2024 07:50:45.687:        0     0        0     0     0
04.10.2024 07:51:45.687:        0     0        0     0     0
04.10.2024 07:52:45.689:        0     0        0     0     0
04.10.2024 07:53:45.688:        0     0        0     0     0
04.10.2024 07:54:45.687:        0     0        0     0     0
04.10.2024 07:55:45.689:        0     0        0     0     0
04.10.2024 07:56:45.687:        0     0        0     0     0
04.10.2024 07:57:45.687: pflog in      pflog out              
04.10.2024 07:57:45.688:  packets  errs  packets  errs colls
04.10.2024 07:57:45.689:        0     0        0     0     0
04.10.2024 07:58:45.688:        0     0        0     0     0
04.10.2024 07:59:45.688:        0     0        0     0     0
04.10.2024 08:00:45.690:        0     0        0     0     0
04.10.2024 08:01:45.688:        0     0        0     0     0
04.10.2024 08:02:45.688:        0     0        0     0     0
04.10.2024 08:03:45.687:        0     0        0     0     0
04.10.2024 08:04:45.687:        0     0        0     0     0
04.10.2024 08:05:45.688:        0     0        0     0     0
04.10.2024 08:06:45.688:        0     0        0     0     0
04.10.2024 08:07:45.687:        0     0        0     0     0
04.10.2024 08:08:45.688:        0     0        0     0     0
04.10.2024 08:09:45.688:        0     0        0     0     0
04.10.2024 08:10:45.687:        0     0        0     0     0
04.10.2024 08:11:45.687:        0     0        0     0     0
04.10.2024 08:12:45.688:        0     0        0     0     0
04.10.2024 08:13:45.688:        0     0        0     0     0
04.10.2024 08:14:45.688:        0     0        0     0     0
04.10.2024 08:15:45.688:        0     0        0     0     0
04.10.2024 08:16:45.688:        0     0        0     0     0
04.10.2024 08:17:45.687:        0     0        0     0     0
04.10.2024 08:18:45.687: pflog in      pflog out              
04.10.2024 08:18:45.688:  packets  errs  packets  errs colls
04.10.2024 08:18:45.690:        0     0        0     0     0
04.10.2024 08:19:45.687:        0     0        0     0     0
04.10.2024 08:20:45.687:        0     0        0     0     0
04.10.2024 08:21:45.689:        0     0        0     0     0
04.10.2024 08:22:45.687:        0     0        0     0     0
04.10.2024 08:23:45.687:        0     0        0     0     0
04.10.2024 08:24:45.687:        0     0        0     0     0
04.10.2024 08:25:45.688:        0     0        0     0     0
04.10.2024 08:26:45.688:        0     0        0     0     0
04.10.2024 08:27:45.688:        0     0        0     0     0
04.10.2024 08:28:45.687:        0     0        0     0     0
04.10.2024 08:29:45.687:        0     0        0     0     0
04.10.2024 08:30:45.687:        0     0        0     0     0
04.10.2024 08:31:45.688:        0     0        0     0     0
04.10.2024 08:32:45.688:        0     0        0     0     0
04.10.2024 08:33:45.687:        0     0        0     0     0
04.10.2024 08:34:45.688:        0     0        0     0     0
04.10.2024 08:35:45.691:        0     0        0     0     0
04.10.2024 08:36:45.688:        0     0        0     0     0
04.10.2024 08:37:45.687:        0     0        0     0     0
04.10.2024 08:38:45.688:        0     0        0     0     0
04.10.2024 08:39:45.687: pflog in      pflog out              
04.10.2024 08:39:45.688:  packets  errs  packets  errs colls
04.10.2024 08:39:45.688:        0     0        0     0     0
04.10.2024 08:40:45.687:        0     0        0     0     0
04.10.2024 08:41:45.689:        0     0        0     0     0
04.10.2024 08:42:45.688:        0     0        0     0     0
04.10.2024 08:43:45.688:        0     0        0     0     0
04.10.2024 08:44:45.688:        0     0        0     0     0
04.10.2024 08:45:45.688:        0     0        0     0     0
04.10.2024 08:46:45.688:        0     0        0     0     0
04.10.2024 08:47:45.688:        0     0        0     0     0
04.10.2024 08:48:45.687:        0     0        0     0     0
04.10.2024 08:49:45.687:        0     0        0     0     0
04.10.2024 08:50:45.688:        0     0        0     0     0
04.10.2024 08:51:45.687:        0     0        0     0     0
04.10.2024 08:52:45.688:        0     0        0     0     0
04.10.2024 08:53:45.688:        0     0        0     0     0
04.10.2024 08:54:45.688:        0     0        0     0     0
04.10.2024 08:55:45.688:        0     0        0     0     0
04.10.2024 08:56:45.688:        0     0        0     0     0
04.10.2024 08:57:45.688:        0     0        0     0     0
04.10.2024 08:58:45.689:        0     0        0     0     0
04.10.2024 08:59:45.687:        0     0        0     0     0
04.10.2024 09:00:45.687: pflog in      pflog out              
04.10.2024 09:00:45.688:  packets  errs  packets  errs colls
04.10.2024 09:00:45.689:        0     0        0     0     0
04.10.2024 09:01:45.690:        0     0        0     0     0
04.10.2024 09:02:45.688:        0     0        0     0     0
04.10.2024 09:03:45.687:        0     0        0     0     0
04.10.2024 09:04:45.689:        0     0        0     0     0
04.10.2024 09:05:45.688:        0     0        0     0     0
04.10.2024 09:06:45.687:        0     0        0     0     0
04.10.2024 09:07:45.693:        0     0        0     0     0
04.10.2024 09:08:45.688:        0     0        0     0     0
04.10.2024 09:09:45.687:        0     0        0     0     0
04.10.2024 09:10:45.693:        0     0        0     0     0
04.10.2024 09:11:45.687:        0     0        0     0     0
04.10.2024 09:12:45.689:        0     0        0     0     0
04.10.2024 09:13:45.689:        0     0        0     0     0
04.10.2024 09:14:45.688:        0     0        0     0     0
04.10.2024 09:15:45.688:        0     0        0     0     0
04.10.2024 09:16:45.688:        0     0        0     0     0
04.10.2024 09:17:45.688:        0     0        0     0     0
04.10.2024 09:18:45.687:        0     0        0     0     0
04.10.2024 09:19:45.692:        0     0        0     0     0
04.10.2024 09:20:45.688:        0     0        0     0     0
04.10.2024 09:21:45.687: pflog in      pflog out              
04.10.2024 09:21:45.688:  packets  errs  packets  errs colls
04.10.2024 09:21:45.689:        0     0        0     0     0
04.10.2024 09:22:45.694:        0     0        0     0     0
04.10.2024 09:23:45.688:        0     0        0     0     0
04.10.2024 09:24:45.687:        0     0        0     0     0
04.10.2024 09:25:45.692:        0     0        0     0     0
04.10.2024 09:26:45.688:        0     0        0     0     0
04.10.2024 09:27:45.687:        0     0        0     0     0
04.10.2024 09:28:45.691:        0     0        0     0     0
04.10.2024 09:29:45.688:        0     0        0     0     0
04.10.2024 09:30:45.688:        0     0        0     0     0
04.10.2024 09:31:45.688:        0     0        0     0     0
04.10.2024 09:32:45.687:        0     0        0     0     0
04.10.2024 09:33:45.687:        0     0        0     0     0
04.10.2024 09:34:45.692:        0     0        0     0     0
04.10.2024 09:35:45.688:        0     0        0     0     0
04.10.2024 09:36:45.689:        0     0        0     0     0
04.10.2024 09:37:45.688:        0     0        0     0     0
04.10.2024 09:38:45.687:        0     0        0     0     0
04.10.2024 09:39:45.688:        0     0        0     0     0
04.10.2024 09:40:45.687:        0     0        0     0     0
04.10.2024 09:41:45.687:        0     0        0     0     0
04.10.2024 09:42:45.687: pflog in      pflog out              
04.10.2024 09:42:45.688:  packets  errs  packets  errs colls
04.10.2024 09:42:45.688:        0     0        0     0     0
04.10.2024 09:43:45.688:        0     0        0     0     0
04.10.2024 09:44:45.687:        0     0        0     0     0
04.10.2024 09:45:45.688:        0     0        0     0     0
04.10.2024 09:46:45.689:        0     0        0     0     0
04.10.2024 09:47:45.688:        0     0        0     0     0
04.10.2024 09:48:45.688:        0     0        0     0     0
04.10.2024 09:49:45.689:        0     0        0     0     0
04.10.2024 09:50:45.688:        0     0        0     0     0
04.10.2024 09:51:45.687:        0     0        0     0     0
04.10.2024 09:52:45.688:        0     0        0     0     0
04.10.2024 09:53:45.688:        0     0        0     0     0
04.10.2024 09:54:45.687:        0     0        0     0     0
04.10.2024 09:55:45.696:        0     0        0     0     0
04.10.2024 09:56:45.688:        0     0        0     0     0
04.10.2024 09:57:45.688:        0     0        0     0     0
04.10.2024 09:58:45.693:        0     0        0     0     0
04.10.2024 09:59:45.687:        0     0        0     0     0
04.10.2024 10:00:45.688:        0     0        0     0     0
04.10.2024 10:01:45.698:        0     0        0     0     0
04.10.2024 10:02:45.688:        0     0        0     0     0
04.10.2024 10:03:45.687: pflog in      pflog out              
04.10.2024 10:03:45.688:  packets  errs  packets  errs colls
04.10.2024 10:03:45.689:        0     0        0     0     0
04.10.2024 10:04:45.688:        0     0        0     0     0
04.10.2024 10:05:45.687:        0     0        0     0     0
04.10.2024 10:06:45.687:        0     0        0     0     0
04.10.2024 10:07:45.688:        0     0        0     0     0
04.10.2024 10:08:45.687:        0     0        0     0     0
04.10.2024 10:09:45.689:        0     0        0     0     0
04.10.2024 10:10:45.688:        0     0        0     0     0
04.10.2024 10:11:45.687:        0     0        0     0     0
04.10.2024 10:12:45.688:        0     0        0     0     0
04.10.2024 10:13:45.688:        0     0        0     0     0
04.10.2024 10:14:45.692:        0     0        0     0     0
04.10.2024 10:15:45.688:        0     0        0     0     0
04.10.2024 10:16:45.689:        0     0        0     0     0
04.10.2024 10:17:45.688:        0     0        0     0     0
04.10.2024 10:18:45.688:        0     0        0     0     0
04.10.2024 10:19:45.688:        0     0        0     0     0
04.10.2024 10:20:45.687:        0     0        0     0     0
04.10.2024 10:21:45.688:        0     0        0     0     0
04.10.2024 10:22:45.688:        0     0        0     0     0
04.10.2024 10:23:45.687:        0     0        0     0     0
04.10.2024 10:24:45.687: pflog in      pflog out              
04.10.2024 10:24:45.688:  packets  errs  packets  errs colls
04.10.2024 10:24:45.689:        0     0        0     0     0
04.10.2024 10:25:45.688:        0     0        0     0     0
04.10.2024 10:26:45.688:        0     0        0     0     0
04.10.2024 10:27:45.688:        0     0        0     0     0
04.10.2024 10:28:45.691:        0     0        0     0     0
04.10.2024 10:29:45.688:        0     0        0     0     0
04.10.2024 10:30:45.688:        0     0        0     0     0
04.10.2024 10:31:45.688:        0     0        0     0     0
04.10.2024 10:32:45.688:        0     0        0     0     0
04.10.2024 10:33:45.688:        0     0        0     0     0
04.10.2024 10:34:45.688:        0     0        0     0     0
04.10.2024 10:35:45.688:        0     0        0     0     0
04.10.2024 10:36:45.687:        0     0        0     0     0
04.10.2024 10:37:45.688:        0     0        0     0     0
04.10.2024 10:38:45.687:        0     0        0     0     0
04.10.2024 10:39:45.688:        0     0        0     0     0
04.10.2024 10:40:45.688:        0     0        0     0     0
04.10.2024 10:41:45.688:        0     0        0     0     0
04.10.2024 10:42:45.687:        0     0        0     0     0
04.10.2024 10:43:45.688:        0     0        0     0     0
04.10.2024 10:44:45.688:        0     0        0     0     0
04.10.2024 10:45:45.687: pflog in      pflog out              
04.10.2024 10:45:45.688:  packets  errs  packets  errs colls
04.10.2024 10:45:45.689:        0     0        0     0     0
04.10.2024 10:46:45.694:        0     0        0     0     0
04.10.2024 10:47:45.688:        0     0        0     0     0
04.10.2024 10:48:45.688:        0     0        0     0     0
04.10.2024 10:49:45.706:        0     0        0     0     0
04.10.2024 10:50:45.687:        0     0        0     0     0
04.10.2024 10:51:45.688:        0     0        0     0     0
04.10.2024 10:52:45.688:        0     0        0     0     0
04.10.2024 10:53:45.688:        0     0        0     0     0
04.10.2024 10:54:45.688:        0     0        0     0     0
04.10.2024 10:55:45.688:        0     0        0     0     0
04.10.2024 10:56:45.688:        0     0        0     0     0
04.10.2024 10:57:45.688:        0     0        0     0     0
04.10.2024 10:58:45.688:        0     0        0     0     0
04.10.2024 10:59:45.688:        0     0        0     0     0
04.10.2024 11:00:45.688:        0     0        0     0     0
04.10.2024 11:01:45.689:        0     0        0     0     0
04.10.2024 11:02:45.688:        0     0        0     0     0
04.10.2024 11:03:45.687:        0     0        0     0     0
04.10.2024 11:04:45.688:        0     0        0     0     0
04.10.2024 11:05:45.688:        0     0        0     0     0
04.10.2024 11:06:45.687: pflog in      pflog out              
04.10.2024 11:06:45.688:  packets  errs  packets  errs colls
04.10.2024 11:06:45.690:        0     0        0     0     0
04.10.2024 11:07:45.688:        0     0        0     0     0
04.10.2024 11:08:45.688:        0     0        0     0     0
04.10.2024 11:09:45.688:        0     0        0     0     0
04.10.2024 11:10:45.687:        0     0        0     0     0
04.10.2024 11:11:45.688:        0     0        0     0     0
04.10.2024 11:12:45.690:        0     0        0     0     0
04.10.2024 11:13:45.687:        0     0        0     0     0
04.10.2024 11:14:45.688:        0     0        0     0     0
04.10.2024 11:15:45.687:        0     0        0     0     0
04.10.2024 11:16:45.688:        0     0        0     0     0
04.10.2024 11:17:45.688:        0     0        0     0     0
04.10.2024 11:18:45.687:        0     0        0     0     0
04.10.2024 11:19:45.688:        0     0        0     0     0
04.10.2024 11:20:45.693:        0     0        0     0     0
04.10.2024 11:21:45.688:        0     0        0     0     0
04.10.2024 11:22:45.688:        0     0        0     0     0
04.10.2024 11:23:45.688:        0     0        0     0     0
04.10.2024 11:24:45.688:        0     0        0     0     0
04.10.2024 11:25:45.688:        0     0        0     0     0
04.10.2024 11:26:45.687:        0     0        0     0     0
04.10.2024 11:27:45.687: pflog in      pflog out              
04.10.2024 11:27:45.688:  packets  errs  packets  errs colls
04.10.2024 11:27:45.689:        0     0        0     0     0
04.10.2024 11:28:45.687:        0     0        0     0     0
04.10.2024 11:29:45.688:        0     0        0     0     0
04.10.2024 11:30:45.688:        0     0        0     0     0
04.10.2024 11:31:45.689:        0     0        0     0     0
04.10.2024 11:32:45.687:        0     0        0     0     0
04.10.2024 11:33:45.688:        0     0        0     0     0
04.10.2024 11:34:45.688:        0     0        0     0     0
04.10.2024 11:35:45.688:        0     0        0     0     0
04.10.2024 11:36:45.689:        0     0        0     0     0
04.10.2024 11:37:45.688:        0     0        0     0     0
04.10.2024 11:38:45.687:        0     0        0     0     0
04.10.2024 11:39:45.688:        0     0        0     0     0
04.10.2024 11:40:45.687:        0     0        0     0     0
04.10.2024 11:41:45.692:        0     0        0     0     0
04.10.2024 11:42:45.688:        0     0        0     0     0
04.10.2024 11:43:45.688:        0     0        0     0     0
04.10.2024 11:44:45.689:        0     0        0     0     0
04.10.2024 11:45:45.688:        0     0        0     0     0
04.10.2024 11:46:45.688:        0     0        0     0     0
04.10.2024 11:47:45.689:        0     0        0     0     0
04.10.2024 11:48:45.687: pflog in      pflog out              
04.10.2024 11:48:45.688:  packets  errs  packets  errs colls
04.10.2024 11:48:45.690:        0     0        0     0     0
04.10.2024 11:49:45.688:        0     0        0     0     0
04.10.2024 11:50:45.688:        0     0        0     0     0
04.10.2024 11:51:45.688:        0     0        0     0     0
04.10.2024 11:52:45.688:        0     0        0     0     0
04.10.2024 11:53:45.689:        0     0        0     0     0
04.10.2024 11:54:45.688:        0     0        0     0     0
04.10.2024 11:55:45.688:        0     0        0     0     0
04.10.2024 11:56:45.688:        0     0        0     0     0
04.10.2024 11:57:45.688:        0     0        0     0     0
04.10.2024 11:58:45.688:        0     0        0     0     0
04.10.2024 11:59:45.687:        0     0        0     0     0
04.10.2024 12:00:45.688:        0     0        0     0     0
04.10.2024 12:01:45.688:        0     0        0     0     0
04.10.2024 12:02:45.688:        0     0        0     0     0
04.10.2024 12:03:45.687:        0     0        0     0     0
04.10.2024 12:04:45.688:        0     0        0     0     0
04.10.2024 12:05:45.687:        0     0        0     0     0
04.10.2024 12:06:45.688:        0     0        0     0     0
04.10.2024 12:07:45.688:        0     0        0     0     0
04.10.2024 12:08:45.688:        0     0        0     0     0
04.10.2024 12:09:45.687: pflog in      pflog out              
04.10.2024 12:09:45.688:  packets  errs  packets  errs colls
04.10.2024 12:09:45.689:        0     0        0     0     0
04.10.2024 12:10:45.690:        0     0        0     0     0
04.10.2024 12:11:45.688:        0     0        0     0     0
04.10.2024 12:12:45.689:        0     0        0     0     0
04.10.2024 12:13:45.687:        0     0        0     0     0
04.10.2024 12:14:45.688:        0     0        0     0     0
04.10.2024 12:15:45.689:        0     0        0     0     0
04.10.2024 12:16:45.689:        0     0        0     0     0
04.10.2024 12:17:45.689:        0     0        0     0     0
04.10.2024 12:18:45.687:        0     0        0     0     0
04.10.2024 12:19:45.688:        0     0        0     0     0
04.10.2024 12:20:45.687:        0     0        0     0     0
04.10.2024 12:21:45.687:        0     0        0     0     0
04.10.2024 12:22:45.688:        0     0        0     0     0
04.10.2024 12:23:45.688:        0     0        0     0     0
04.10.2024 12:24:45.688:        0     0        0     0     0
04.10.2024 12:25:45.687:        0     0        0     0     0
04.10.2024 12:26:45.689:        0     0        0     0     0
04.10.2024 12:27:45.688:        0     0        0     0     0
04.10.2024 12:28:45.687:        0     0        0     0     0
04.10.2024 12:29:45.687:        0     0        0     0     0
04.10.2024 12:30:45.687: pflog in      pflog out              
04.10.2024 12:30:45.688:  packets  errs  packets  errs colls
04.10.2024 12:30:45.689:        0     0        0     0     0
04.10.2024 12:31:45.687:        0     0        0     0     0
04.10.2024 12:32:45.687:        0     0        0     0     0
04.10.2024 12:33:45.688:        0     0        0     0     0
04.10.2024 12:34:45.688:        0     0        0     0     0
04.10.2024 12:35:45.690:        0     0        0     0     0
04.10.2024 12:36:45.688:        0     0        0     0     0
04.10.2024 12:37:45.690:        0     0        0     0     0
04.10.2024 12:38:45.688:        0     0        0     0     0
04.10.2024 12:39:45.690:        0     0        0     0     0
04.10.2024 12:40:45.688:        0     0        0     0     0
04.10.2024 12:41:45.688:        0     0        0     0     0
04.10.2024 12:42:45.689:        0     0        0     0     0
04.10.2024 12:43:45.689:        0     0        0     0     0
04.10.2024 12:44:45.687:        0     0        0     0     0
04.10.2024 12:45:45.688:        0     0        0     0     0
04.10.2024 12:46:45.690:        0     0        0     0     0
04.10.2024 12:47:45.688:        0     0        0     0     0
04.10.2024 12:48:45.688:        0     0        0     0     0
04.10.2024 12:49:45.687:        0     0        0     0     0
04.10.2024 12:50:45.694:        0     0        0     0     0
04.10.2024 12:51:45.688: pflog in      pflog out              
04.10.2024 12:51:45.688:  packets  errs  packets  errs colls
04.10.2024 12:51:45.689:        0     0        0     0     0
04.10.2024 12:52:45.690:        0     0        0     0     0
04.10.2024 12:53:45.688:        0     0        0     0     0
04.10.2024 12:54:45.688:        0     0        0     0     0
04.10.2024 12:55:45.688:        0     0        0     0     0
04.10.2024 12:56:45.688:        0     0        0     0     0
04.10.2024 12:57:45.688:        0     0        0     0     0
04.10.2024 12:58:45.687:        0     0        0     0     0
04.10.2024 12:59:45.688:        0     0        0     0     0
04.10.2024 13:00:45.688:        0     0        0     0     0
04.10.2024 13:01:45.688:        0     0        0     0     0
04.10.2024 13:02:45.688:        0     0        0     0     0
04.10.2024 13:03:45.688:        0     0        0     0     0
04.10.2024 13:04:45.688:        0     0        0     0     0
04.10.2024 13:05:45.690:        0     0        0     0     0
04.10.2024 13:06:45.687:        0     0        0     0     0
04.10.2024 13:07:45.688:        0     0        0     0     0
04.10.2024 13:08:45.688:        0     0        0     0     0
04.10.2024 13:09:45.689:        0     0        0     0     0
04.10.2024 13:10:45.689:        0     0        0     0     0
04.10.2024 13:11:45.688:        0     0        0     0     0
04.10.2024 13:12:45.688: pflog in      pflog out              
04.10.2024 13:12:45.689:  packets  errs  packets  errs colls
04.10.2024 13:12:45.691:        0     0        0     0     0
04.10.2024 13:13:45.690:        0     0        0     0     0
04.10.2024 13:14:45.687:        0     0        0     0     0
04.10.2024 13:15:45.688:        0     0        0     0     0
04.10.2024 13:16:45.688:        0     0        0     0     0
04.10.2024 13:17:45.687:        0     0        0     0     0
04.10.2024 13:18:45.688:        0     0        0     0     0
04.10.2024 13:19:45.688:        0     0        0     0     0
04.10.2024 13:20:45.688:        0     0        0     0     0
04.10.2024 13:21:45.690:        0     0        0     0     0
04.10.2024 13:22:45.689:        0     0        0     0     0
04.10.2024 13:23:45.688:        0     0        0     0     0
04.10.2024 13:24:45.687:        0     0        0     0     0
04.10.2024 13:25:45.690:        0     0        0     0     0
04.10.2024 13:26:45.689:        0     0        0     0     0
04.10.2024 13:27:45.688:        0     0        0     0     0
04.10.2024 13:28:45.688:        0     0        0     0     0
04.10.2024 13:29:45.690:        0     0        0     0     0
04.10.2024 13:30:45.690:        0     0        0     0     0
04.10.2024 13:31:45.688:        0     0        0     0     0
04.10.2024 13:32:45.687:        0     0        0     0     0
04.10.2024 13:33:45.688: pflog in      pflog out              
04.10.2024 13:33:45.689:  packets  errs  packets  errs colls
04.10.2024 13:33:45.690:        0     0        0     0     0
04.10.2024 13:34:45.688:        0     0        0     0     0
04.10.2024 13:35:45.688:        0     0        0     0     0
04.10.2024 13:36:45.688:        0     0        0     0     0
04.10.2024 13:37:45.687:        0     0        0     0     0
04.10.2024 13:38:45.688:        0     0        0     0     0
04.10.2024 13:39:45.689:        0     0        0     0     0
04.10.2024 13:40:45.689:        0     0        0     0     0
04.10.2024 13:41:45.688:        0     0        0     0     0
04.10.2024 13:42:45.688:        0     0        0     0     0
04.10.2024 13:43:45.688:        0     0        0     0     0
04.10.2024 13:44:45.692:        0     0        0     0     0
04.10.2024 13:45:45.688:        0     0        0     0     0
04.10.2024 13:46:45.687:        0     0        0     0     0
04.10.2024 13:47:45.688:        0     0        0     0     0
04.10.2024 13:48:45.688:        0     0        0     0     0
04.10.2024 13:49:45.687:        0     0        0     0     0
04.10.2024 13:50:45.690:        0     0        0     0     0
04.10.2024 13:51:45.689:        0     0        0     0     0
04.10.2024 13:52:45.688:        0     0        0     0     0
04.10.2024 13:53:45.688:        0     0        0     0     0
04.10.2024 13:54:45.687: pflog in      pflog out              
04.10.2024 13:54:45.688:  packets  errs  packets  errs colls
04.10.2024 13:54:45.689:        0     0        0     0     0
04.10.2024 13:55:45.688:        0     0        0     0     0
04.10.2024 13:56:45.688:        0     0        0     0     0
04.10.2024 13:57:45.692:        0     0        0     0     0
04.10.2024 13:58:45.690:        0     0        0     0     0
04.10.2024 13:59:45.691:        0     0        0     0     0
04.10.2024 14:00:45.688:        0     0        0     0     0
04.10.2024 14:01:45.690:        0     0        0     0     0
04.10.2024 14:02:45.693:        0     0        0     0     0
04.10.2024 14:03:45.688:        0     0        0     0     0
04.10.2024 14:04:45.690:        0     0        0     0     0
04.10.2024 14:05:45.689:        0     0        0     0     0
04.10.2024 14:06:45.690:        0     0        0     0     0
